1,0.455231,0.979708
1,0.487044,1.0026
1,0.348517,0.948965
1,0.382586,0.970183
1,0.415721,0.992017
1,0.447907,1.01431
1,0.479168,1.03702
1,0.343572,0.983794
1,0.376914,1.00498
1,0.409377,1.02672
1,0.440939,1.04886
1,0.338855,1.01861
1,0.3715,1.03972
1,0.403311,1.06133
1,0.358784,0.579609
1,0.411063,0.599242
1,0.460444,0.620084
1,0.506928,0.642037
1,0.550622,0.664927
1,0.355752,0.614647
1,0.405578,0.634231
1,0.452832,0.654939
1,0.497459,0.676663
1,0.352967,0.649713
1,0.400586,0.669231
1,0.445883,0.689774
1,0.350426,0.684738
1,0.39606,0.704131
1,0.573495,0.711935
1,0.561058,0.745995
1,0.528525,0.848722
1,0.522501,0.722224
1,0.511954,0.756593
1,0.502189,0.791084
1,0.49307,0.825544
1,0.47264,0.733765
1,0.464054,0.768389
1,0.456051,0.803021
1,0.424207,0.746485
1,0.417465,0.781242
1,0.548597,0.924408
1,0.559781,1.01686
1,0.569698,0.982731
1,0.580078,0.948645
1,0.599661,1.00729
1,0.610543,0.97336
1,0.639925,0.998467
1,0.60626,0.776833
1,0.640433,0.802229
1,0.672955,0.828212
1,0.593197,0.810713
1,0.626592,0.835914
1,0.580967,0.844627
1,0.577134,0.884011
1,0.621278,0.875485
1,0.666081,0.86789
1,0.711434,0.861324
1,0.757182,0.855799
1,0.608467,0.909142
1,0.651965,0.901317
1,0.69602,0.894386
1,0.740479,0.888451
1,0.638585,0.934766
1,0.681407,0.927589
1,0.724661,0.921269
1,0.667536,0.960776
1,0.709632,0.954163
1,0.684997,1.00132
1,0.726539,0.996993
1,0.66948,1.03395
1,0.710141,1.02932
1,0.751018,1.02544
1,0.694342,1.06177
1,0.734419,1.0576
1,0.386293,1.75903
1,0.368602,1.78991
1,0.35071,1.82072
1,0.367991,1.72858
1,0.350261,1.75939
1,0.76942,1.73798
1,0.752885,1.76919
1,0.750308,1.70828
1,0.733733,1.73945
1,0.716995,1.77059
1,0.714793,1.70963
1,0.698052,1.74071
1,0.662551,1.5797
1,0.697613,1.57903
1,0.73273,1.57831
1,0.767848,1.57761
1,0.802905,1.57691
1,0.680644,1.60976
1,0.715761,1.60911
1,0.750918,1.60839
1,0.786027,1.60765
1,0.698772,1.63984
1,0.733947,1.63919
1,0.769121,1.63842
1,0.716949,1.66986
1,0.752166,1.66913
1,0.78005,1.53928
1,0.708106,1.48031
1,0.726554,1.51023
1,0.744935,1.5402
1,0.69137,1.51123
1,0.709801,1.54117
1,0.674719,1.54213
1,0.818767,1.53629
1,0.800607,1.5063
1,0.782329,1.47628
1,0.76392,1.44626
1,0.745446,1.41639
1,0.835788,1.50561
1,0.817635,1.47552
1,0.799321,1.44545
1,0.780924,1.41543
1,0.852899,1.47491
1,0.834731,1.44479
1,0.816455,1.4147
1,0.87005,1.4443
1,0.851942,1.41416
1,0.845774,1.60107
1,0.863337,1.63141
1,0.880987,1.6618
1,0.898739,1.6922
1,0.916598,1.72246
1,0.828172,1.63139
1,0.845682,1.66184
1,1.01265,1.56647
1,0.9776,1.56645
1,0.942484,1.56644
1,0.907327,1.56645
1,0.8723,1.56646
1,0.995183,1.53605
1,0.96005,1.53599
1,0.92488,1.53601
1,0.889747,1.53604
1,0.977656,1.5056
1,0.94247,1.50559
1,0.907278,1.50561
1,0.960086,1.47526
1,0.924857,1.47524
1,0.53487,1.08494
1,0.61963,1.13847
1,0.597313,1.10967
1,0.574351,1.08107
1,0.636431,1.10676
1,0.614014,1.07781
1,0.65377,1.07524
1,0.792129,1.19114
1,0.754434,1.19261
1,0.71672,1.19456
1,0.679032,1.19698
1,0.641528,1.1999
1,0.771939,1.16145
1,0.733739,1.16311
1,0.695536,1.16534
1,0.657494,1.16809
1,0.751212,1.13184
1,0.712496,1.13381
1,0.67389,1.13635
1,0.729945,1.10246
1,0.690751,1.10475
1,0.719665,1.32361
1,0.732945,1.23157
1,0.716159,1.26288
1,0.699675,1.29429
1,0.695758,1.23356
1,0.679337,1.26505
1,0.658678,1.23596
1,0.743128,1.35499
1,0.759736,1.32389
1,0.77662,1.29279
1,0.79382,1.26173
1,0.811306,1.23087
1,0.779015,1.35357
1,0.795964,1.32257
1,0.813161,1.29159
1,0.830686,1.26074
1,0.814968,1.35242
1,0.832173,1.32156
1,0.849693,1.29078
1,0.850845,1.35152
1,0.868343,1.32086
1,0.912859,1.04186
1,0.893044,1.07238
1,0.873884,1.10314
1,0.85528,1.13402
1,0.837234,1.16498
1,0.872235,1.04232
1,0.853065,1.07319
1,0.834538,1.10426
1,0.816577,1.13541
1,0.831619,1.04349
1,0.813138,1.07467
1,0.7953,1.106
1,0.791128,1.04536
1,0.773416,1.07682
1,0.885136,1.16362
1,0.981281,1.13287
1,0.942497,1.13258
1,0.903687,1.13285
1,0.96217,1.10222
1,0.922784,1.1022
1,0.942484,1.07176
1,0.867138,1.19868
1,0.904765,1.19797
1,0.94247,1.19773
1,0.98022,1.19796
1,1.01782,1.19869
1,0.886559,1.22867
1,0.923832,1.22824
1,0.961149,1.22822
1,0.99842,1.22868
1,0.905592,1.25881
1,0.942485,1.25859
1,0.979384,1.2588
1,0.924228,1.28897
1,0.960737,1.28899
1,1.01461,1.38257
1,0.996284,1.41303
1,0.978179,1.44354
1,0.996943,1.3517
1,0.978578,1.38221
1,0.960447,1.41283
1,0.942471,1.44347
1,0.979029,1.32089
1,0.960639,1.35143
1,0.942495,1.38209
1,0.924537,1.41282
1,0.906806,1.44355
1,0.942493,1.32072
1,0.92433,1.35143
1,0.906387,1.3822
1,0.888681,1.41304
1,0.905964,1.3209
1,0.87038,1.38258
1,0.0871781,2.69837
1,0.114922,2.73149
1,0.147251,2.76435
1,0.185383,2.79682
1,0.230973,2.82865
1,0.029663,2.72393
1,0.0542759,2.75769
1,0.0835286,2.79125
1,0.118547,2.82441
1,-0.0348717,2.74814
1,-0.0144109,2.78245
1,0.0100997,2.81656
1,-0.106938,2.77066
1,-0.0922573,2.80536
1,0.239393,2.90489
1,0.388987,2.90491
1,0.143963,2.93293
1,0.314186,2.93584
1,0.484423,2.93292
1,0.0206665,2.95858
1,0.213786,2.96539
1,0.414593,2.96537
1,0.607739,2.95859
1,-0.138962,2.98071
1,0.0753934,2.99251
1,0.314221,2.9967
1,0.552908,2.99253
1,0.767342,2.98069
1,-0.117969,3.01565
1,0.161679,3.02576
1,0.466782,3.02578
1,0.746229,3.01564
1,-0.0810221,3.05046
1,0.31422,3.05743
1,0.709492,3.05045
1,0.189283,2.70532
1,0.272301,2.70798
1,0.355957,2.708
1,0.439017,2.70532
1,0.224725,2.7373
1,0.314111,2.73874
1,0.403562,2.73732
1,0.265904,2.76879
1,0.362417,2.76881
1,0.314142,2.79956
1,0.397306,2.82864
1,0.442921,2.79681
1,0.48103,2.76437
1,0.513401,2.73151
1,0.541164,2.69838
1,0.509734,2.82441
1,0.544808,2.79125
1,0.57397,2.7577
1,0.598683,2.72395
1,0.618213,2.81657
1,0.642766,2.78245
1,0.663144,2.74816
1,0.720604,2.80537
1,0.735199,2.77068
1,0.636402,2.3985
1,0.601431,2.37291
1,0.568238,2.34668
1,0.736209,2.1145
1,0.727223,2.14874
1,0.717858,2.183
1,0.790962,2.94415
1,0.655512,2.92292
1,0.544963,2.8985
1,0.455165,2.87177
1,0.800055,2.90911
1,0.681992,2.88835
1,0.582546,2.86473
1,0.806698,2.874
1,0.70224,2.85362
1,0.811821,2.83896
1,0.645864,2.62222
1,0.662474,2.58819
1,0.677405,2.55398
1,0.690791,2.51973
1,0.712819,2.61187
1,0.725544,2.57737
1,0.736989,2.54279
1,0.777332,2.59962
1,0.786375,2.56481
1,0.839008,2.58562
1,0.783996,2.40783
1,0.83243,2.3951
1,0.839172,2.36035
1,0.814105,2.2903
1,0.85749,2.27772
1,0.899922,2.26423
1,0.850702,2.31247
1,0.894503,2.29911
1,0.888707,2.33394
1,0.986296,2.3713
1,0.987945,2.40648
1,0.942477,2.3542
1,0.94249,2.3894
1,0.942468,2.4246
1,0.898698,2.3713
1,0.897007,2.40648
1,0.979921,2.22934
1,1.02103,2.24293
1,1.06309,2.25567
1,1.10595,2.26751
1,0.985013,2.26421
1,1.02744,2.2777
1,1.07083,2.29028
1,0.990453,2.29911
1,1.03425,2.31248
1,0.996234,2.33393
1,1.13222,2.20775
1,1.09915,2.23085
1,1.12358,2.17341
1,1.09117,2.19644
1,1.05764,2.21893
1,1.11536,2.13901
1,1.08352,2.16187
1,1.05069,2.18431
1,1.01683,2.20617
1,1.10746,2.10457
1,1.07624,2.12729
1,1.04402,2.14959
1,1.0109,2.17139
1,0.976828,2.19265
1,1.06926,2.09272
1,1.03769,2.11489
1,1.00521,2.13661
1,0.9719,2.1578
1,1.03161,2.08027
1,0.999808,2.10187
1,0.967163,2.123
1,1.17896,2.47667
1,1.13527,2.49955
1,1.08879,2.52149
1,1.03936,2.54235
1,0.987095,2.56197
1,1.12581,2.46493
1,1.08114,2.48663
1,1.03389,2.50737
1,0.984069,2.52693
1,1.07421,2.4518
1,1.02892,2.47237
1,0.981298,2.49187
1,1.0244,2.43743
1,0.978771,2.45686
1,0.99095,2.61309
1,1.05394,2.62884
1,1.12049,2.6428
1,1.19026,2.65483
1,1.26285,2.66474
1,0.993124,2.64815
1,1.0604,2.66384
1,1.13173,2.67756
1,1.20663,2.68915
1,0.995547,2.68324
1,1.06779,2.69882
1,1.14463,2.71222
1,0.998333,2.71828
1,1.07638,2.73366
1,1.15686,2.29286
1,1.16695,2.32713
1,1.17779,2.36138
1,1.18936,2.39559
1,1.20179,2.42966
1,1.1403,2.38498
1,1.15079,2.41936
1,0.888045,1.35169
1,1.10097,2.40781
1,1.04576,2.36034
1,1.05254,2.39508
1,1.19415,2.51972
1,1.20757,2.55396
1,1.22244,2.58817
1,1.2391,2.62221
1,1.14799,2.54278
1,1.1594,2.57734
1,1.1721,2.61186
1,1.09861,2.5648
1,1.10759,2.59962
1,1.04594,2.58561
1,0.091338,1.81798
1,0.107836,1.84922
1,0.124649,1.88046
1,0.653321,1.97137
1,0.67552,1.99998
1,0.698334,2.02844
1,1.03647,1.85734
1,1.01763,1.82733
1,0.999015,1.7972
1,1.17674,1.93394
1,1.19189,1.96604
1,1.13955,1.92969
1,1.15425,1.96202
1,1.1693,1.99428
1,1.10246,1.92497
1,1.11659,1.95751
1,1.13116,1.99
1,1.1461,2.02239
1,1.06549,1.91982
1,1.0791,1.95248
1,1.09307,1.98518
1,1.10745,2.01778
1,1.12227,2.05025
1,1.0418,1.947
1,1.05521,1.97982
1,1.06898,2.01263
1,1.08318,2.04529
1,1.01762,1.97398
1,1.0308,2.00689
1,1.04435,2.03976
1,1.19855,1.90311
